"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
2.000370237E3,1.250915013E1,7.681776090E1,7.260738846E2,6.388151855E2,2.579000092E1,8.480000305E1,3.602953098E1,1.035526276E1,5.198463917E0,2.500000000E1
2.001369481E3,1.250918317E1,7.681799406E1,7.256545867E2,6.383959961E2,2.580999947E1,8.419999695E1,3.605899166E1,1.061943340E1,5.394963264E0,2.300000000E1
2.002370389E3,1.250922179E1,7.681826255E1,7.258955489E2,6.386370850E2,2.685000038E1,8.380000305E1,3.608438259E1,1.109520721E1,5.710878849E0,2.300000000E1
2.003364711E3,1.250926404E1,7.681849241E1,7.254590112E2,6.382006836E2,2.661000061E1,8.290000153E1,3.611026045E1,1.174729156E1,6.150393009E0,2.200000000E1
2.004363211E3,1.250928953E1,7.681872936E1,7.260691549E2,6.388109131E2,2.648999977E1,8.290000153E1,3.613718904E1,1.173347473E1,6.194101334E0,2.300000000E1
2.005372098E3,1.250934549E1,7.681897071E1,7.262768624E2,6.390187988E2,2.660000038E1,8.159999847E1,3.615964478E1,1.196617413E1,6.252737045E0,2.000000000E1
2.006366748E3,1.250938545E1,7.681917348E1,7.266043707E2,6.393464355E2,2.562000084E1,8.080000305E1,3.617937137E1,1.207974052E1,6.665060997E0,2.300000000E1
2.007370229E3,1.250940100E1,7.681935450E1,7.271341021E2,6.398762207E2,2.436000061E1,8.119999695E1,3.621005555E1,1.185269356E1,6.507671356E0,2.300000000E1
2.008368396E3,1.250944195E1,7.681963403E1,7.254028887E2,6.381451416E2,2.596999931E1,8.109999847E1,3.623992123E1,1.233233356E1,6.814699650E0,2.400000000E1
2.009367280E3,1.250945587E1,7.681990878E1,7.248875776E2,6.376298828E2,2.746999931E1,8.350000000E1,3.626923946E1,1.258285332E1,6.889893055E0,2.500000000E1
2.010367366E3,1.250949917E1,7.682017519E1,7.248630226E2,6.376054688E2,2.787999916E1,8.240000153E1,3.629833087E1,1.339218330E1,7.019854546E0,2.500000000E1
2.011367854E3,1.250953459E1,7.682044071E1,7.245532131E2,6.372957764E2,2.814999962E1,8.240000153E1,3.632402569E1,1.370084476E1,7.020796299E0,2.700000000E1
2.012366056E3,1.250956485E1,7.682067537E1,7.239967162E2,6.367393799E2,2.719000053E1,8.250000000E1,3.634975810E1,1.460988235E1,7.107833385E0,2.600000000E1
2.013371314E3,1.250960860E1,7.682090814E1,7.233465506E2,6.360893555E2,2.703000069E1,8.169999695E1,3.637328723E1,1.397008038E1,6.996029377E0,2.500000000E1
2.014368532E3,1.250958521E1,7.682112356E1,7.230939279E2,6.358366699E2,2.621999931E1,8.450000000E1,3.639845700E1,1.402400017E1,6.874203682E0,2.600000000E1
2.015373062E3,1.250956191E1,7.682135419E1,7.217785602E2,6.345212402E2,2.589999962E1,8.690000153E1,3.642258660E1,1.384344101E1,6.671192646E0,2.400000000E1
2.016366633E3,1.250960958E1,7.682157104E1,7.211004292E2,6.338432617E2,2.543000031E1,8.500000000E1,3.645698318E1,1.404324341E1,6.788388252E0,2.000000000E1
2.017375359E3,1.250966169E1,7.682188337E1,7.191985263E2,6.319415283E2,2.721999931E1,8.359999847E1,3.648457450E1,1.339965916E1,6.485756874E0,1.800000000E1
2.018375487E3,1.250969570E1,7.682213514E1,7.174905281E2,6.302336426E2,2.727000046E1,8.319999695E1,3.650745097E1,1.269832993E1,6.200720787E0,1.900000000E1
2.019363410E3,1.250969824E1,7.682234586E1,7.159966160E2,6.287397461E2,2.619000053E1,8.440000153E1,3.652594209E1,1.267083073E1,6.170459270E0,2.200000000E1
2.020372166E3,1.250969470E1,7.682251616E1,7.159780657E2,6.287211914E2,2.446999931E1,8.580000305E1,3.654494661E1,1.249000740E1,5.874686241E0,2.100000000E1
2.021372462E3,1.250967913E1,7.682269050E1,7.144146298E2,6.271577148E2,2.313999939E1,8.759999847E1,3.657662118E1,1.243079948E1,5.847108841E0,2.100000000E1
2.022365827E3,1.250971942E1,7.682297935E1,7.121393504E2,6.248825684E2,2.510000038E1,8.619999695E1,3.660064275E1,1.313928699E1,6.258618832E0,2.000000000E1
2.023374383E3,1.250972978E1,7.682320038E1,7.110161418E2,6.237593994E2,2.485000038E1,8.650000000E1,3.663597076E1,1.337342644E1,6.467206478E0,2.000000000E1
2.024369395E3,1.250974627E1,7.682352538E1,7.119795806E2,6.247229004E2,2.710000038E1,8.690000153E1,3.666512076E1,1.288643456E1,6.358691216E0,2.000000000E1
2.025369242E3,1.250971161E1,7.682379155E1,7.125175175E2,6.252607422E2,2.743000031E1,8.969999695E1,3.668622150E1,1.250712204E1,6.134344578E0,2.200000000E1
2.026368510E3,1.250974306E1,7.682398324E1,7.131861161E2,6.259294434E2,2.607999992E1,8.759999847E1,3.670594611E1,1.286520767E1,6.350168228E0,2.300000000E1
2.027375243E3,1.250973884E1,7.682416489E1,7.147215225E2,6.274648438E2,2.402000046E1,8.840000153E1,3.673642406E1,1.264114285E1,6.279746532E0,2.400000000E1
2.028374316E3,1.250977887E1,7.682444264E1,7.158505411E2,6.285939941E2,2.676000023E1,8.569999695E1,3.676326017E1,1.272331142E1,6.318126678E0,2.500000000E1
2.029369523E3,1.250980747E1,7.682468811E1,7.161251033E2,6.288686523E2,2.629999924E1,8.569999695E1,3.678607652E1,1.241285992E1,5.951029301E0,2.700000000E1
2.030364849E3,1.250981502E1,7.682489815E1,7.170937004E2,6.298372803E2,2.514999962E1,8.619999695E1,3.681041651E1,1.221938610E1,5.615029335E0,2.700000000E1
2.031371230E3,1.250985099E1,7.682511932E1,7.176393593E2,6.303830566E2,2.517000008E1,8.469999695E1,3.683988962E1,1.199835587E1,5.678319454E0,2.600000000E1
2.032369457E3,1.250982169E1,7.682538916E1,7.192632174E2,6.320068359E2,2.614999962E1,8.809999847E1,3.687057613E1,1.199532986E1,5.790660858E0,2.500000000E1
2.033374799E3,1.250987788E1,7.682566592E1,7.181800286E2,6.309238281E2,2.702000046E1,8.519999695E1,3.689544732E1,1.191826916E1,5.757383823E0,2.400000000E1
2.034375013E3,1.250991560E1,7.682589175E1,7.183368881E2,6.310808105E2,2.656999969E1,8.430000305E1,3.692360540E1,1.168615150E1,5.538287163E0,2.500000000E1
2.035367696E3,1.250992837E1,7.682615081E1,7.159370592E2,6.286810303E2,2.704000092E1,8.500000000E1,3.694952912E1,1.170899963E1,5.482094288E0,2.400000000E1
2.036365713E3,1.250996784E1,7.682638617E1,7.163672284E2,6.291113281E2,2.655999947E1,8.390000153E1,3.697898920E1,1.174596977E1,5.473290920E0,2.400000000E1
2.037373710E3,1.250998536E1,7.682665696E1,7.173571552E2,6.301013184E2,2.782999992E1,8.459999847E1,3.700063212E1,1.172054005E1,5.567020893E0,2.400000000E1
2.038375513E3,1.251000376E1,7.682685544E1,7.173935908E2,6.301378174E2,2.519000053E1,8.450000000E1,3.702701767E1,1.193615341E1,5.641986847E0,2.500000000E1
2.039367043E3,1.250996256E1,7.682709481E1,7.197474667E2,6.324915771E2,2.582999992E1,8.830000305E1,3.705392289E1,1.206873608E1,5.953955650E0,2.500000000E1
2.040368178E3,1.251002297E1,7.682733481E1,7.203267419E2,6.330710449E2,2.603000069E1,8.490000153E1,3.708110059E1,1.234883499E1,6.141601562E0,2.500000000E1
2.041376758E3,1.251006432E1,7.682758156E1,7.196742632E2,6.324187012E2,2.637999916E1,8.369999695E1,3.710882621E1,1.207940769E1,6.247676849E0,2.500000000E1
2.042376988E3,1.251012405E1,7.682782953E1,7.185957032E2,6.313403320E2,2.687999916E1,8.100000000E1,3.713833099E1,1.213075924E1,6.458729267E0,2.500000000E1
2.043365763E3,1.251014472E1,7.682810050E1,7.183683351E2,6.311130371E2,2.761000061E1,8.300000000E1,3.717394918E1,1.212813950E1,6.350038528E0,2.600000000E1
2.044371745E3,1.251020591E1,7.682842257E1,7.165171848E2,6.292620850E2,3.056999969E1,8.090000153E1,3.720263698E1,1.267160130E1,6.425397396E0,2.500000000E1
2.045372719E3,1.251020597E1,7.682868684E1,7.173625114E2,6.301074219E2,2.913999939E1,8.330000305E1,3.722441621E1,1.262920856E1,6.311954975E0,2.500000000E1
2.046371363E3,1.251021800E1,7.682888709E1,7.190006508E2,6.317456055E2,2.496999931E1,8.469999695E1,3.725181947E1,1.130979156E1,6.360459328E0,2.500000000E1
2.047378148E3,1.251023910E1,7.682913860E1,7.175793125E2,6.303243408E2,2.680999947E1,8.559999847E1,3.727457591E1,1.104444027E1,6.466517448E0,2.400000000E1
2.048374289E3,1.251025652E1,7.682934747E1,7.160440953E2,6.287891846E2,2.651000023E1,8.409999847E1,3.730098644E1,1.118018055E1,7.030831337E0,2.300000000E1
2.049365605E3,1.251027251E1,7.682959021E1,7.154902044E2,6.282353516E2,2.662999916E1,8.480000305E1,3.732791494E1,1.113197803E1,7.162410259E0,2.200000000E1
2.050367296E3,1.251029162E1,7.682983750E1,7.153940675E2,6.281392822E2,2.659000015E1,8.490000153E1,3.735621260E1,1.112418747E1,7.445394516E0,2.300000000E1
2.051371855E3,1.251032250E1,7.683009625E1,7.152134217E2,6.279587402E2,2.713999939E1,8.390000153E1,3.738178736E1,1.111611366E1,7.837752819E0,2.300000000E1
2.052370402E3,1.251033935E1,7.683033121E1,7.139240548E2,6.266694336E2,2.672999954E1,8.440000153E1,3.740937010E1,1.092252254E1,7.513041019E0,2.400000000E1
2.053367892E3,1.251036489E1,7.683058395E1,7.143968678E2,6.271423340E2,2.688999939E1,8.409999847E1,3.743648608E1,1.115962410E1,7.498415947E0,2.500000000E1
2.054368574E3,1.251038755E1,7.683083266E1,7.136657103E2,6.264112549E2,2.689999962E1,8.419999695E1,3.746214648E1,1.173982143E1,7.298041344E0,2.600000000E1
2.055367033E3,1.251038848E1,7.683106904E1,7.139915040E2,6.267370605E2,2.628000069E1,8.669999695E1,3.748874440E1,1.205517387E1,7.180663109E0,2.600000000E1
2.056367531E3,1.251042016E1,7.683131190E1,7.127886395E2,6.255343018E2,2.677000046E1,8.469999695E1,3.751508902E1,1.275313663E1,7.479612827E0,2.500000000E1
2.057373778E3,1.251043688E1,7.683155398E1,7.117225393E2,6.244682617E2,2.697999954E1,8.559999847E1,3.754080832E1,1.175191212E1,7.382183075E0,2.500000000E1
2.058366479E3,1.251046084E1,7.683178963E1,7.133843226E2,6.261301270E2,2.692000008E1,8.430000305E1,3.756914841E1,1.161117840E1,7.384503841E0,2.400000000E1
2.059369095E3,1.251049494E1,7.683204835E1,7.134015428E2,6.261474609E2,2.664999962E1,8.380000305E1,3.759816330E1,1.122202969E1,7.181096077E0,2.300000000E1
2.060366076E3,1.251052659E1,7.683231366E1,7.111778034E2,6.239238281E2,2.682999992E1,8.330000305E1,3.762462576E1,1.107825661E1,7.069835186E0,2.300000000E1
2.061369600E3,1.251055313E1,7.683255591E1,7.131128939E2,6.258590088E2,2.669000053E1,8.269999695E1,3.765206618E1,1.121828461E1,6.989699364E0,2.200000000E1
2.062380689E3,1.251059008E1,7.683280584E1,7.121436556E2,6.248898926E2,2.690999985E1,8.159999847E1,3.767683980E1,1.085668564E1,6.906239033E0,2.200000000E1
2.063365248E3,1.251062427E1,7.683303135E1,7.108619265E2,6.236082764E2,2.681999969E1,8.169999695E1,3.770259592E1,1.046620655E1,6.503776073E0,2.500000000E1
2.064364667E3,1.251067801E1,7.683326214E1,7.114443955E2,6.241909180E2,2.667000008E1,8.069999695E1,3.772892288E1,1.019038105E1,6.141850471E0,2.500000000E1
2.065375235E3,1.251072174E1,7.683350049E1,7.109891749E2,6.237358398E2,2.679999924E1,8.009999847E1,3.775487269E1,1.011563015E1,5.848429203E0,2.600000000E1
2.066365745E3,1.251075709E1,7.683373678E1,7.108509966E2,6.235977783E2,2.676000023E1,7.950000000E1,3.778113283E1,1.014218807E1,5.710566044E0,2.500000000E1
2.067373125E3,1.251079506E1,7.683397554E1,7.116681323E2,6.244150391E2,2.679999924E1,7.969999695E1,3.780777216E1,1.021250439E1,5.676731586E0,2.500000000E1
2.068368934E3,1.251084946E1,7.683421453E1,7.155467414E2,6.282938232E2,2.661000061E1,7.909999847E1,3.783568955E1,1.022367382E1,5.649048328E0,2.400000000E1
2.069371619E3,1.251090903E1,7.683446436E1,7.149917406E2,6.277390137E2,2.687000084E1,7.850000000E1,3.786350954E1,1.012509537E1,5.610482216E0,2.400000000E1
2.070369377E3,1.251096239E1,7.683471474E1,7.144756990E2,6.272231445E2,2.700000000E1,7.800000000E1,3.788967091E1,1.013236046E1,5.373405457E0,2.600000000E1
2.071369682E3,1.251101468E1,7.683494971E1,7.151918390E2,6.279394531E2,2.679999924E1,7.759999847E1,3.791583141E1,1.019185829E1,5.219254494E0,2.700000000E1
2.072367885E3,1.251107806E1,7.683518179E1,7.149028184E2,6.276506348E2,2.663999939E1,7.690000153E1,3.794202155E1,1.030864048E1,5.476839066E0,2.800000000E1
2.073371980E3,1.251114187E1,7.683541403E1,7.122507592E2,6.249987793E2,2.642000008E1,7.600000000E1,3.796979888E1,1.065681744E1,5.317209721E0,2.700000000E1
2.074372725E3,1.251121251E1,7.683565947E1,7.121228486E2,6.248710938E2,2.694000053E1,7.530000305E1,3.799991639E1,1.087538242E1,5.194520473E0,2.700000000E1
2.075374576E3,1.251126491E1,7.683593167E1,7.107816136E2,6.235300293E2,2.776000023E1,7.530000305E1,3.802741873E1,1.117666054E1,5.070513725E0,2.600000000E1
2.076379949E3,1.251133668E1,7.683617412E1,7.103776986E2,6.231263428E2,2.769000053E1,7.459999847E1,3.805425545E1,1.129578590E1,5.125358582E0,2.300000000E1
2.077366585E3,1.251139821E1,7.683641317E1,7.105357046E2,6.232845459E2,2.754000092E1,7.440000153E1,3.808177810E1,1.164970589E1,5.550606728E0,2.100000000E1
2.078367244E3,1.251145039E1,7.683666101E1,7.102719858E2,6.230209961E2,2.746999931E1,7.440000153E1,3.810847047E1,1.133397198E1,5.357482910E0,2.300000000E1
2.079373352E3,1.251152011E1,7.683689630E1,7.107103623E2,6.234595947E2,2.718000031E1,7.380000305E1,3.813046249E1,1.140605927E1,5.499649048E0,2.400000000E1
2.080362479E3,1.251156820E1,7.683709281E1,7.099520290E2,6.227014160E2,2.587999916E1,7.380000305E1,3.816083489E1,1.161351013E1,5.374461651E0,2.600000000E1
2.081370023E3,1.251165894E1,7.683735671E1,7.092262777E2,6.219759521E2,2.698999977E1,7.309999847E1,3.818813349E1,1.162356472E1,5.308926582E0,2.600000000E1
2.082371869E3,1.251172545E1,7.683759878E1,7.098090728E2,6.225589600E2,2.710000038E1,7.319999695E1,3.821792376E1,1.156988239E1,5.081921101E0,2.500000000E1
2.083367346E3,1.251180290E1,7.683786149E1,7.095784792E2,6.223286133E2,2.778000069E1,7.330000305E1,3.824674969E1,1.147697926E1,5.036583424E0,2.600000000E1
2.084364567E3,1.251189768E1,7.683810865E1,7.082022034E2,6.209526367E2,2.804000092E1,7.280000305E1,3.826636516E1,1.170569038E1,5.018577099E0,2.600000000E1
2.085376179E3,1.251192827E1,7.683828661E1,7.064397737E2,6.191903076E2,2.601000023E1,7.380000305E1,3.828967597E1,1.187286758E1,5.004491806E0,2.400000000E1
2.086360175E3,1.251199009E1,7.683849180E1,7.054704604E2,6.182211914E2,2.517000008E1,7.350000000E1,3.832058860E1,1.167444229E1,4.909395218E0,2.300000000E1
2.087375200E3,1.251210851E1,7.683874944E1,7.029217486E2,6.156728516E2,2.729000092E1,6.959999847E1,3.834489172E1,1.189011192E1,5.081700802E0,2.400000000E1
2.088371648E3,1.251219842E1,7.683895350E1,7.019995907E2,6.147509766E2,2.562000084E1,6.950000000E1,3.836611076E1,1.261335564E1,5.415295601E0,2.400000000E1
2.089366947E3,1.251220767E1,7.683914874E1,7.019871033E2,6.147385254E2,2.406999969E1,7.319999695E1,3.839279543E1,1.238341522E1,5.566948891E0,2.400000000E1
2.090371715E3,1.251228322E1,7.683938206E1,7.025675515E2,6.153192139E2,2.528000069E1,7.309999847E1,3.842535898E1,1.270497799E1,5.804644585E0,2.400000000E1
2.091364940E3,1.251240041E1,7.683965697E1,7.002211129E2,6.129731445E2,2.695000076E1,7.119999695E1,3.845730682E1,1.256746387E1,5.662961483E0,2.400000000E1
2.092362155E3,1.251245353E1,7.683994620E1,7.007492590E2,6.135014648E2,2.810000038E1,7.350000000E1,3.848788456E1,1.258062649E1,5.566219807E0,2.300000000E1
2.093368908E3,1.251257778E1,7.684019749E1,6.994034101E2,6.121560059E2,2.864999962E1,7.100000000E1,3.851840632E1,1.239388084E1,5.427717686E0,2.200000000E1
2.094362885E3,1.251264066E1,7.684047118E1,6.978682945E2,6.106210938E2,2.918000031E1,7.259999847E1,3.854092950E1,1.246093369E1,5.501910686E0,2.300000000E1
2.095363860E3,1.251270325E1,7.684066851E1,6.972186810E2,6.099716797E2,2.742000008E1,7.269999695E1,3.857194618E1,1.223759174E1,5.370384216E0,2.300000000E1
2.096369647E3,1.251274761E1,7.684095060E1,6.967705356E2,6.095236816E2,2.812000084E1,7.469999695E1,3.859959427E1,1.205771828E1,5.306658268E0,2.300000000E1
2.097375104E3,1.251276699E1,7.684120452E1,6.965618476E2,6.093150635E2,2.786000061E1,7.759999847E1,3.862829034E1,1.216825485E1,5.491605759E0,2.500000000E1
2.098372416E3,1.251286891E1,7.684144738E1,6.963730494E2,6.091265869E2,2.803000069E1,7.530000305E1,3.865944422E1,1.222750759E1,5.377246380E0,2.500000000E1
2.099372656E3,1.251296992E1,7.684171507E1,6.965713378E2,6.093251953E2,2.873999977E1,7.369999695E1,3.868871042E1,1.237436581E1,5.406831741E0,2.600000000E1
2.100369749E3,1.251305556E1,7.684197000E1,6.974087117E2,6.101628418E2,2.882999992E1,7.309999847E1,3.871962154E1,1.206654263E1,5.238917828E0,2.600000000E1
2.101368251E3,1.251313454E1,7.684224302E1,6.967671012E2,6.095214844E2,2.922999954E1,7.309999847E1,3.874106066E1,1.161903763E1,4.968664646E0,2.600000000E1
2.102373087E3,1.251318429E1,7.684243383E1,6.967630348E2,6.095175781E2,2.717000008E1,7.350000000E1,3.876440892E1,1.217060280E1,5.208752632E0,2.600000000E1
2.103357999E3,1.251324187E1,7.684264067E1,6.941356527E2,6.068903809E2,2.634000015E1,7.369999695E1,3.879185710E1,1.197412682E1,5.233734608E0,2.500000000E1
2.104371763E3,1.251333999E1,7.684287269E1,6.949507724E2,6.077058105E2,2.654999924E1,7.230000305E1,3.882010983E1,1.191595173E1,5.274116039E0,2.600000000E1
2.105363070E3,1.251343702E1,7.684311323E1,6.950035659E2,6.077589111E2,2.693000031E1,7.119999695E1,3.885110235E1,1.159766388E1,4.968685150E0,2.600000000E1
2.106376953E3,1.251353485E1,7.684338057E1,6.927076009E2,6.054632568E2,2.798999977E1,7.080000305E1,3.887680077E1,1.173456955E1,4.923795223E0,2.600000000E1
2.107368828E3,1.251362069E1,7.684360037E1,6.917321091E2,6.044880371E2,2.729999924E1,7.030000305E1,3.890466721E1,1.162555122E1,4.936366081E0,2.500000000E1
2.108370281E3,1.251369650E1,7.684384505E1,6.922717836E2,6.050279541E2,2.732999992E1,7.090000153E1,3.893488610E1,1.164748669E1,4.930940151E0,2.500000000E1
2.109369396E3,1.251375952E1,7.684411584E1,6.937845185E2,6.065408936E2,2.794000053E1,7.219999695E1,3.896402453E1,1.135657310E1,4.746907711E0,2.500000000E1
2.110365372E3,1.251383660E1,7.684437239E1,6.941950381E2,6.069516602E2,2.837000084E1,7.250000000E1,3.898861177E1,1.121583462E1,4.447090149E0,2.300000000E1
2.111368284E3,1.251384796E1,7.684459859E1,6.961111313E2,6.088677979E2,2.695000076E1,7.840000153E1,3.901241734E1,1.180575371E1,4.816838264E0,2.600000000E1
2.112370289E3,1.251389282E1,7.684481302E1,6.946903304E2,6.074471436E2,2.645000076E1,7.659999847E1,3.903994544E1,1.142613697E1,5.095197678E0,2.700000000E1
2.113363215E3,1.251397252E1,7.684505311E1,6.942778446E2,6.070349121E2,2.694000053E1,7.619999695E1,3.906652050E1,1.091243649E1,5.138096809E0,2.900000000E1
2.114367288E3,1.251404442E1,7.684528658E1,6.942387959E2,6.069960938E2,2.670999908E1,7.619999695E1,3.909305356E1,1.080269909E1,5.241022110E0,2.900000000E1
2.115360133E3,1.251410838E1,7.684552206E1,6.944016757E2,6.071591797E2,2.630999947E1,7.690000153E1,3.911956432E1,1.071219063E1,5.158440590E0,2.800000000E1
2.116359695E3,1.251413493E1,7.684576476E1,6.933727753E2,6.061303711E2,2.651000023E1,7.840000153E1,3.914544809E1,1.028497505E1,5.088796139E0,2.900000000E1
2.117372747E3,1.251419700E1,7.684599457E1,6.935173505E2,6.062751465E2,2.661000061E1,7.650000000E1,3.917182856E1,1.017890453E1,5.030392170E0,2.600000000E1
2.118371536E3,1.251424956E1,7.684623155E1,6.933147866E2,6.060727539E2,2.656999969E1,7.800000000E1,3.919870048E1,1.003044796E1,4.895549297E0,2.600000000E1
2.119366787E3,1.251431551E1,7.684646970E1,6.942308338E2,6.069890137E2,2.644000053E1,7.750000000E1,3.922577256E1,9.987524033E0,4.958024502E0,2.400000000E1
2.120368448E3,1.251436553E1,7.684671377E1,6.938919248E2,6.066502686E2,2.634000015E1,7.759999847E1,3.925151510E1,1.006223392E1,4.862283707E0,2.400000000E1
2.121358820E3,1.251441018E1,7.684694646E1,6.955549857E2,6.083134766E2,2.629999924E1,7.809999847E1,3.927700131E1,1.050007057E1,5.094963074E0,2.500000000E1
2.122371620E3,1.251445897E1,7.684717586E1,6.962030195E2,6.089616699E2,2.615999985E1,7.790000153E1,3.930309310E1,1.045281982E1,4.942628860E0,2.500000000E1
2.123365500E3,1.251451766E1,7.684740858E1,6.961001682E2,6.088590088E2,2.607999992E1,7.740000153E1,3.933065159E1,1.053068542E1,4.747214317E0,2.700000000E1
2.124369770E3,1.251456776E1,7.684765721E1,6.962829871E2,6.090419922E2,2.627000046E1,7.759999847E1,3.935775439E1,1.055394363E1,4.628633022E0,2.800000000E1
2.125362524E3,1.251463820E1,7.684789623E1,6.962048797E2,6.089641113E2,2.625000000E1,7.669999695E1,3.938339593E1,1.047377872E1,4.578310490E0,2.900000000E1
2.126376260E3,1.251467436E1,7.684812952E1,6.963112038E2,6.090705566E2,2.603000069E1,7.759999847E1,3.940878472E1,1.037030983E1,4.495646954E0,2.900000000E1
2.127378014E3,1.251471786E1,7.684835912E1,6.946086677E2,6.073681641E2,2.585000038E1,7.790000153E1,3.943686055E1,1.024432659E1,4.319844246E0,2.700000000E1
2.128372255E3,1.251477354E1,7.684861139E1,6.947250629E2,6.074847412E2,2.623999977E1,7.780000305E1,3.946080172E1,1.030318928E1,4.245074749E0,2.900000000E1
2.129363062E3,1.251482847E1,7.684882464E1,6.945677804E2,6.073276367E2,2.520000076E1,7.690000153E1,3.948272220E1,1.036278343E1,4.332317352E0,2.600000000E1
2.130366267E3,1.251487471E1,7.684902094E1,6.932536650E2,6.060136719E2,2.487000084E1,7.719999695E1,3.950816939E1,1.050313759E1,4.605231762E0,2.500000000E1
2.131370918E3,1.251492022E1,7.684925068E1,6.934876460E2,6.062478027E2,2.554000092E1,7.790000153E1,3.953435529E1,1.068902206E1,4.765661716E0,2.500000000E1
2.132378842E3,1.251497145E1,7.684948613E1,6.942925320E2,6.070528564E2,2.575000000E1,7.750000000E1,3.956206631E1,1.098896313E1,5.241399288E0,2.500000000E1
2.133380102E3,1.251501244E1,7.684973793E1,6.948373169E2,6.075977783E2,2.572999954E1,7.730000305E1,3.958848173E1,1.045562553E1,5.286374092E0,2.600000000E1
2.134371514E3,1.251507656E1,7.684997224E1,6.937732668E2,6.065339355E2,2.572999954E1,7.709999847E1,3.961434624E1,1.058745575E1,5.427436829E0,2.500000000E1
2.135368585E3,1.251512565E1,7.685020514E1,6.922661477E2,6.050269775E2,2.564999962E1,7.759999847E1,3.964037729E1,1.082347775E1,5.507379055E0,2.600000000E1
